vocab_size,method,method_display,K,num_seeds,cv_wiki,llm_rating,inverted_rbo,purity,training_time,run_id,run_name
1000,prodlda,ProdLDA,100,5,0.34309085999999994,2.346,0.9867871693708572,0.33096554420059193,83.3809223651886,v3nyntdv,prodlda_K100
1000,zeroshot,ZeroShotTM,25,5,0.34326175999999997,2.624,0.9938900744440874,0.32564918746858773,102.96840500831604,nhuth88e,zeroshot_K25
1000,zeroshot,ZeroShotTM,50,5,0.34593215999999993,2.54,0.991451787938904,0.3577707041938907,103.80884590148926,rer85n87,zeroshot_K50
1000,zeroshot,ZeroShotTM,75,5,0.34182856,2.490666666666667,0.989388400814876,0.3693192606243368,105.34776611328124,93a10ixc,zeroshot_K75
1000,zeroshot,ZeroShotTM,100,5,0.3441346,2.484,0.9880954659835126,0.373753280839895,105.24524598121644,doje040a,zeroshot_K100
2000,bertopic,BERTopic,25,5,0.36147696,2.4319999999999995,0.9883181509851362,0.20702495414883565,48.34585299491882,t4oufqar,bertopic_K25
2000,bertopic,BERTopic,50,5,0.3591358,2.508,0.991753386942592,0.3239704329461458,47.83358721733093,ir2251ur,bertopic_K50
2000,bertopic,BERTopic,75,5,0.3591647733333333,2.477333333333333,0.9927153014025138,0.4249208025343189,47.359846925735475,hwkv0jix,bertopic_K75
2000,bertopic,BERTopic,100,5,0.35898924,2.484,0.9932398585846944,0.4535430445173123,49.320696640014646,arf9pe2a,bertopic_K100
2000,combined,CombinedTM,25,5,0.35734144,2.64,0.9930581323197372,0.3533262935586062,110.73754320144651,8rb0k9er,combined_K25
2000,combined,CombinedTM,50,5,0.34868091999999995,2.584,0.9945329323694254,0.38874006558105934,111.0220726966858,zytwbim8,combined_K50
2000,combined,CombinedTM,75,5,0.34804381333333334,2.525333333333333,0.9924389838027384,0.4068804535096982,111.25728578567504,r805osr4,combined_K75
2000,combined,CombinedTM,100,5,0.35063666000000004,2.5119999999999996,0.9925374868321534,0.4145501028177625,111.54600729942322,bxn51m44,combined_K100
2000,ecrtm,ECRTM,25,5,0.38251632,2.4479999999999995,0.9987806022722452,0.33477463458011447,618.3556083202362,q3uc7g0p,ecrtm_K25
2000,ecrtm,ECRTM,50,5,0.36269988,2.3199999999999994,0.9978010479640878,0.3781025954537876,616.4601958751679,0vqdmev5,ecrtm_K50
2000,ecrtm,ECRTM,75,5,0.3533187466666667,2.2453333333333334,0.9982590974888536,0.37730228422164175,611.9874757766723,dlkcjzy3,ecrtm_K75
2000,ecrtm,ECRTM,100,5,0.34289556,2.114,0.9997632883824844,0.36418607236147393,610.6203361034393,bodevocf,ecrtm_K100
2000,etm,ETM,25,5,0.339428,2.432,0.9424689125129204,0.3349413660868116,70.01028008460999,ayo64l6f,etm_K25
2000,etm,ETM,50,5,0.34313568000000005,2.348,0.9303046829980562,0.367287278386039,70.03776230812073,jeck52ni,etm_K50
2000,etm,ETM,75,5,0.34584487999999997,2.3120000000000003,0.9296113155571172,0.3773578613905408,78.27547063827515,ng29dqat,etm_K75
2000,etm,ETM,100,5,0.34673870000000007,2.2939999999999996,0.93317500552752,0.361296059578725,77.84024748802184,j40vuiiz,etm_K100
2000,fastopic,FASTopic,25,5,0.37103808,2.648,0.9999230395733052,0.38597232256988834,48.983949947357175,mg6vwnpq,fastopic_K25
2000,fastopic,FASTopic,50,5,0.3571770799999999,2.576,0.99885544020764,0.42355360417940313,49.45098967552185,at2dz7a6,fastopic_K50
2000,fastopic,FASTopic,75,5,0.3528926133333333,2.5519999999999996,0.9986297800932088,0.4245095314844662,49.96117520332336,3hj2oqgb,fastopic_K75
2000,fastopic,FASTopic,100,5,0.34998535999999997,2.5799999999999996,0.9978728248279096,0.43093425220919246,52.101708984375,k3ecjwrq,fastopic_K100
2000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),25,5,0.39475856,2.88,0.9945699362821704,0.5023028759418444,94.27028937339784,9s8eensm,generative_ERNIE-4.5-0.3B-PT_K25
2000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),50,5,0.3791604,2.844,0.990328624894335,0.5127878594927305,94.711998462677,rj7xdbwb,generative_ERNIE-4.5-0.3B-PT_K50
2000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),75,5,0.37666333333333335,2.864,0.989901377654849,0.5282075772047119,95.239248752594,m27s971v,generative_ERNIE-4.5-0.3B-PT_K75
2000,generative_ERNIE-4.5-0.3B-PT,Generative (ERNIE-4.5-0.3B-PT),100,5,0.37340518,2.8560000000000003,0.9889037269739898,0.5357529449219993,95.34653644561767,s8kd9a43,generative_ERNIE-4.5-0.3B-PT_K100
2000,lda,LDA,25,5,0.33583704,2.304,0.952730496194326,0.29630411826821546,8.391425228118896,w884814i,lda_K25
2000,lda,LDA,50,5,0.34612796,2.236,0.977492756716822,0.29859389762685484,11.518151140213012,8jnwh4gw,lda_K50
2000,lda,LDA,75,5,0.34144869333333333,2.189333333333334,0.9879493276227356,0.3031512254765743,16.844678735733034,andyzuj5,lda_K75
2000,lda,LDA,100,5,0.34214598,2.148,0.9911284481232242,0.3079308620018896,21.57620506286621,0qqxh4xw,lda_K100
2000,prodlda,ProdLDA,25,5,0.35492239999999997,2.576,0.9908208237161136,0.33520813649752684,84.19684534072876,uxprn6z8,prodlda_K25
2000,prodlda,ProdLDA,50,5,0.34826064,2.524,0.9931744407382194,0.35680542433168455,84.53725242614746,kj5elvgy,prodlda_K50
2000,prodlda,ProdLDA,75,5,0.35124367999999995,2.4639999999999995,0.9922296373477772,0.36001778469404766,85.0593924999237,nnfs4onz,prodlda_K75
2000,prodlda,ProdLDA,100,5,0.3486003,2.386,0.9920710843591904,0.3731673428555549,86.47047972679138,k6ff2hvx,prodlda_K100
2000,zeroshot,ZeroShotTM,25,5,0.35445783999999997,2.544,0.9931344444806374,0.35763908186516974,106.8322214603424,km1qs3qc,zeroshot_K25
2000,zeroshot,ZeroShotTM,50,5,0.35744284,2.576,0.994232481375902,0.4010559662090813,107.04766845703124,vjp2tx67,zeroshot_K50
2000,zeroshot,ZeroShotTM,75,5,0.35100744,2.5279999999999996,0.9944740628669304,0.4119490913132885,107.50741453170777,lfofbs97,zeroshot_K75
2000,zeroshot,ZeroShotTM,100,5,0.35214024,2.476,0.9933943830924256,0.41699549824931914,106.33747773170472,q4euuf56,zeroshot_K100
4000,bertopic,BERTopic,25,5,0.36904048,2.552,0.9888974795924652,0.25074262912879625,61.78058533668518,mkds1lqe,bertopic_K25
